ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,label
2025-01-22 19:45:00.841221094,CZNtCw3ytIYleAeZQ8,10.1.17.215,50085,23.40.146.4,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:45:01.116508007,Cbw0NW2Ml15X8WSDbf,10.1.17.215,50086,52.156.123.84,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,geo.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:45:02.131674050,C74m4A1LfhTzcpgiy5,10.1.17.215,50088,20.10.31.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,client.wns.windows.com,F,-,-,T,CsxknGIi,"0e13d73f67ec54d3f50098f7947a73c7527ee6755240bbccaf3993e0f7da3e75,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936",(empty),T,0
2025-01-22 19:45:08.546880007,CGlGDs2WpVKRS5JdRd,10.1.17.215,50089,52.178.17.235,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,v10.events.data.microsoft.com,F,-,h2,T,CsxknGIi,"2fca332dedb6fcdde638e2301d1cbae15d8f647d81d9d5e4186fd5ab58ae3b81,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,0
2025-01-22 19:45:09.436495066,CzJ2Sq343Eoscapyqc,10.1.17.215,50090,52.178.17.235,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,v20.events.data.microsoft.com,F,-,h2,T,CsxknGIi,"2fca332dedb6fcdde638e2301d1cbae15d8f647d81d9d5e4186fd5ab58ae3b81,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,0
2025-01-22 19:45:13.242784023,Ctv2M64OmzpV3MtrI6,10.1.17.215,50099,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,windows.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:13.441970110,C8FpwGyzj34D6WEfc,10.1.17.215,50100,52.109.20.38,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,officeclient.microsoft.com,F,-,h2,T,CsxknGIi,"c52fd4dc731d55b2af25307a8731000951d3744a28aaf436fa86bd2dcff1b11f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:45:13.502959013,CLm8MQ3Q6attZfrG53,10.1.17.215,50101,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,www.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:13.660406113,CGptnL2eDLMA8XKn1b,10.1.17.215,50102,23.205.110.137,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:13.766836882,CjGchm3mvdCqph7TU8,10.1.17.215,50103,52.109.20.47,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,odc.officeapps.live.com,F,-,h2,T,CsxknGIi,"2341e1715b35ff9436f3a74f3b57828fc50c7593866e7d13cda77a7453f3290f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:45:14.072875977,CSmUrs4u0Qup3jlRD,10.1.17.215,50104,23.45.119.143,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:15.879801989,CgNSH5t3dowLgcsdk,10.1.17.215,50105,52.109.20.47,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,odc.officeapps.live.com,F,-,-,T,CsxknGIi,"2341e1715b35ff9436f3a74f3b57828fc50c7593866e7d13cda77a7453f3290f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:45:15.901662111,C6Crmx1uoNjZw0pR6f,10.1.17.215,50106,20.241.44.114,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,g.live.com,F,-,-,T,CsxknGIi,"fc874237221d004abd0cac814f94a4f8dd39b07808d29501c4fa2efcfc5c9a5e,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936",(empty),T,0
2025-01-22 19:45:16.241863966,CVCRLABhFm8838JBk,10.1.17.215,50107,23.55.125.39,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,oneclient.sfx.ms,F,-,-,T,CsxknGIti,"cc774afaa1a20ea56c2b0df8a3e2ff49225fff7ae5025cd1f22e21963b01ad6f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03,cb3ccbb76031e5e0138f8dd39a23f9de47ffc35e43c1144cea27d46a5ab1cb5f",(empty),T,0
2025-01-22 19:45:22.736454964,ClpHD3mUCNWQUqgYh,10.1.17.215,50108,23.221.220.40,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,services.gfe.nvidia.com,F,-,h2,T,CsxuknGIti,"9bed873cf851b4a3f5811a0a68982a8b70011498f3cf9fbfd5f4268b5b29e590,52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14",(empty),T,0
2025-01-22 19:45:23.000736952,CHamRymb0TidMQDFk,10.1.17.215,50110,204.79.197.239,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"d65fa2a87698491bc906bc781eb57c8d64a83978275df3ff67abf7ea5267c386,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:45:23.010557890,C8tzAf4Y8pkO3Qmhr4,10.1.17.215,50111,13.107.246.57,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,static.edge.microsoftapp.net,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:45:23.001023054,CTjSEA1T3Rtzbebteb,10.1.17.215,50109,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,ntp.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:45:23.095582008,Co8HcX1PinFHTXcqO9,10.1.17.215,50112,23.221.220.40,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,services.gfe.nvidia.com,F,-,h2,T,CsxuknGIti,"9bed873cf851b4a3f5811a0a68982a8b70011498f3cf9fbfd5f4268b5b29e590,52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14",(empty),T,0
2025-01-22 19:45:23.155584097,CBAzO83ndTNVrPQb6b,10.1.17.215,50115,23.45.119.141,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:23.250771046,CFvplVlSzZJdysdUi,10.1.17.215,50119,23.45.119.141,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:23.290185928,CYwVah3xSYLJsc69Yk,10.1.17.215,50120,20.190.157.15,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:23.330746889,CTMd033PjccWXpXSi7,10.1.17.215,50121,20.125.209.212,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,c.msn.com,F,-,h2,T,CsxuknGIi,"dffea115b69f056e29e5c26f1be40c8c8fde135f605731ce2f14d287cd07189a,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936",(empty),T,0
2025-01-22 19:45:23.282725096,Cj1iZ81YuCCXaWpiLl,10.1.17.215,50117,51.104.15.252,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:45:23.731112957,CiKsMm1ybN55uJbb14,10.1.17.215,50123,51.104.15.252,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:45:24.500451088,CI30no1KtoQzUTc2If,10.1.17.215,50124,23.205.110.136,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:25.955586910,CszDxSrdlGzcoHkN8,10.1.17.215,50126,23.205.110.143,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:26.300357103,CJ1gPbZKNU5ke5Skb,10.1.17.215,50129,13.107.21.239,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"d65fa2a87698491bc906bc781eb57c8d64a83978275df3ff67abf7ea5267c386,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:45:26.725570917,CCilZF3IW82GaRRot4,10.1.17.215,50130,51.104.15.252,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:45:27.240462065,Chqtvxo4AInMaPPze,10.1.17.215,50131,23.205.110.143,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:28.075421095,CEc7Ci4M62gjOZ0zTk,10.1.17.215,50132,23.205.110.134,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:23.411267042,CPUJjZbTdsg8JbwYl,10.1.17.215,50122,51.104.15.252,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,0
2025-01-22 19:45:26.070735931,CknF743u3K3oHGnaaf,10.1.17.215,50127,13.107.21.239,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,F,Csxukn,"d65fa2a87698491bc906bc781eb57c8d64a83978275df3ff67abf7ea5267c386,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:45:26.175636053,Cb7GkvPlu5VYLFCWc,10.1.17.215,50128,13.107.21.239,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,F,Csxukn,"d65fa2a87698491bc906bc781eb57c8d64a83978275df3ff67abf7ea5267c386,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:45:34.840897083,CbETAcwyU2r1kiu8f,10.1.17.215,50133,104.21.64.1,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,google-authenticator.burleson-appliance.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:36.085860968,Cc2aLo28GGeRRAck2e,10.1.17.215,50134,82.221.136.26,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,authenticatoor.org,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:42.439033985,Cc58GCXicbpGrIGq4,10.1.17.215,50139,20.190.157.15,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:49.220738888,CaqfHu3RDA1DDIjaEc,10.1.17.215,50140,217.70.186.109,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,appointedtimeagriculture.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:52.680360079,C44kDQ1vPOS6WiCiPb,10.1.17.215,50141,13.107.246.57,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,edge-consumer-static.azureedge.net,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:45:54.952965021,CUL27A19ATlktPa7eh,10.1.17.215,50142,4.150.155.223,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,checkappexec.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:58.575289965,CyZTZz1vMOYAiD7Q75,10.1.17.215,50145,23.55.125.176,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,azure.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.320585012,CBfBlg1cgu3A4j5Vhj,10.1.17.215,50147,23.55.125.176,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,azure.microsoft.com,T,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.336388111,C3Rmhh4xqZGxckEMBb,10.1.17.215,50146,23.55.125.176,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,azure.microsoft.com,T,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.350122929,CPva9T1g8Y5B7xrzoa,10.1.17.215,50149,23.55.125.176,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,azure.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.350385904,CFv7NK3KMlFSvWUBE6,10.1.17.215,50150,23.55.125.176,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,azure.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.349860907,C5JZ8f36IlVR9ShZdj,10.1.17.215,50148,23.55.125.176,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,azure.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.495112896,C5TdWJ2LWCViIUyCeb,10.1.17.215,50151,23.55.125.163,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.735069036,Cx5ybc16CSul1mJNr3,10.1.17.215,50152,23.55.125.163,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:45:59.815357924,CvqqWl3QNDOME83xmk,10.1.17.215,50153,151.101.1.181,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,play.vidyard.com,F,-,h2,T,CsxuknGIti,"58327de4b6bda324c9603e24ac869ec0af07e69572f4286b7f82758526c5860d,0152f86354fca9525b280c233f7da6cf8b5f2373c42644723226ae67238db190",(empty),T,0
2025-01-22 19:46:00.035465956,CYeGFa1laMXX0Eqtcd,10.1.17.215,50154,23.207.164.186,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,c.go-mpulse.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:00.445885897,CRNlFw24sVBn7aadr5,10.1.17.215,50155,34.120.154.120,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,publisher.liveperson.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:00.688963890,CfiUM246040jronu87,10.1.17.215,50156,34.120.154.120,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,lpcdn.lpsnmedia.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:00.784977913,Cyv45j2MHBTZ8qkqoi,10.1.17.215,50159,23.221.220.40,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,cdn-dynmedia-1.microsoft.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:00.710045099,Ccml3ZvdzPDQIdIA4,10.1.17.215,50157,13.107.246.57,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,js.monitor.azure.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:46:00.735207081,CDL1Rp1udIALCuP8ll,10.1.17.215,50158,208.89.12.153,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,lptag.liveperson.net,F,-,h2,T,CsxknGIti,"598bac87168d01ba2358edf151a67fe98e68656b784be1f6cb1b290e8dc5fe2a,72a34ac2b424aed3f6b0b04755b88cc027dccc806fddb22b4cd7c47773973ec0,68b9c761219a5b1f0131784474665db61bbdb109e00f05ca9f74244ee5f5f52b",(empty),T,0
2025-01-22 19:46:00.980443001,CpEf1O3R8nJnuyDKK2,10.1.17.215,50160,23.55.124.236,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.adobedtm.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:01.486006975,CqK90t3TaqJ2fORQu8,10.1.17.215,50161,20.189.173.11,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.microsoft.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:46:01.920064926,CBEuXM4dH0Q2D8Wb4,10.1.17.215,50162,20.189.173.11,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.microsoft.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:46:02.055129051,Cpq0vk6AoEG4G9Zs3,10.1.17.215,50163,208.89.12.91,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,accdn.lpsnmedia.net,F,-,h2,T,CsxknGIti,"a82bcd28598663114a37bd3139ce8e9eb66a5c264405faf7f5dfb09f53256bd8,72a34ac2b424aed3f6b0b04755b88cc027dccc806fddb22b4cd7c47773973ec0,68b9c761219a5b1f0131784474665db61bbdb109e00f05ca9f74244ee5f5f52b",(empty),T,0
2025-01-22 19:46:02.811935902,CSjtYm1TXYL59r4aqb,10.1.17.215,50165,20.125.209.212,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,c1.microsoft.com,F,-,h2,T,CsxuknGIi,"dffea115b69f056e29e5c26f1be40c8c8fde135f605731ce2f14d287cd07189a,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936",(empty),T,0
2025-01-22 19:46:02.895143032,CMJx1o1XLrU21eKrWd,10.1.17.215,50166,52.32.135.66,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,dpm.demdex.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:03.095124006,Cf31jW21Eq2QoLo4p7,10.1.17.215,50167,204.79.197.237,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,c.bing.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:46:03.195045948,CpcQuf3t0GeGMi4Qhk,10.1.17.215,50168,35.84.233.181,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,mscom.demdex.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:03.275064945,CHiY0J1RXaL9nCrON,10.1.17.215,50169,157.240.24.35,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,www.facebook.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:03.290307999,CCTLqu1uFHToHd0ad3,10.1.17.215,50170,142.251.116.155,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,googleads.g.doubleclick.net,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:46:03.306355000,C6suem4pGw4TdJui3g,10.1.17.215,50172,150.171.27.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,bat.bing.com,F,-,-,T,CjiICs,-,-,-,0
